##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	HI81-PG_S5_R1_001.bam
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	20754404
Sequences flagged as poor quality	0
Sequence length	25-76
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
11105	10-11	0.002283703010668603
11105	12-13	-0.05942784313141658
11105	14-15	-0.0019207499335180955
11105	16-17	-0.013150005976676482
11105	18-19	-0.05269789396484725
11105	20-21	-0.03316237287025814
11105	22-23	-0.015316468605853117
11105	24-25	-0.007667856079848434
11105	26-27	0.015940787064394613
11105	28-29	0.01641155670210992
11105	30-31	-0.007021634139157129
11105	32-33	-0.020748894540957963
11105	34-35	0.007105958235420928
11105	36-37	0.022546738743990602
11105	38-39	0.029351128765064516
11105	40-41	0.020860384708406343
11105	42-43	0.0835444346205918
11105	44-45	0.03456887203664394
11105	46-47	0.015588911855580534
11105	48-49	0.034579239877785994
11105	50-51	0.03680288218806993
11105	52-53	0.025684018157143385
11105	54-55	0.06391872582035774
11105	56-57	0.009133868451336014
11105	58-59	0.04740333629732163
11105	60-61	0.0853416561066993
11105	62-63	0.0856851478022378
11105	64-65	0.10326514538345322
11105	66-67	0.12233939358520729
11105	68-69	0.06015068921495015
11105	70-71	0.04611765514353294
11105	72-73	0.017704142776210574
11105	74-75	-0.0010758612824730562
11105	76	0.17631979906192896
11106	1	-0.037129998547047904
11106	2	-0.01753434362354156
11106	3	-0.006959100130739415
11106	4	-0.0260290095590463
11106	5	-0.012363004092389218
11106	6	0.047614401935391015
11106	7	0.010383238042869891
11106	8	0.09266915585742197
11106	9	0.007487942237240475
11106	10-11	0.007521374924351676
11106	12-13	-0.025706806772141988
11106	14-15	0.004160580711186412
11106	16-17	0.01192734983259669
11106	18-19	-0.01845513594458481
11106	20-21	0.02895708717390022
11106	22-23	-0.007357171719270639
11106	24-25	-0.06590793877809631
11106	26-27	-0.028974945226771354
11106	28-29	0.019986581847618368
11106	30-31	0.007993946549667896
11106	32-33	0.017404787272354838
11106	34-35	0.03014657983747071
11106	36-37	-0.04241061352966824
11106	38-39	0.04236979741337876
11106	40-41	0.05112448892976573
11106	42-43	0.037545768617604836
11106	44-45	0.03430299812797699
11106	46-47	0.02204561585478615
11106	48-49	-0.014551913189023935
11106	50-51	0.006863532630518421
11106	52-53	0.002303804502950868
11106	54-55	-9.473339393366587E-4
11106	56-57	0.056820622182307545
11106	58-59	0.004596038858487361
11106	60-61	0.02464837224005123
11106	62-63	-0.002845540278279657
11106	64-65	-0.016596740673037402
11106	66-67	0.0017392025227920271
11106	68-69	0.009034371440996836
11106	70-71	0.04079200077818257
11106	72-73	0.028427621666779146
11106	74-75	0.04411592758313532
11106	76	0.01162497902765125
11107	1	-0.0031284020289028547
11107	2	-0.05698295806619669
11107	3	0.011749582537845527
11107	4	-0.011566780702356283
11107	5	0.0011239872544983598
11107	6	-0.0320834564689747
11107	7	0.010001640866370565
11107	8	-0.02612072131587695
11107	9	0.02843638386092806
11107	10-11	0.023274535579446365
11107	12-13	0.01931056815416099
11107	14-15	-0.004343955518542941
11107	16-17	0.023762520068231652
11107	18-19	-0.007479409138817061
11107	20-21	-0.019038038293395232
11107	22-23	0.01670205616992604
11107	24-25	-0.02758159662229076
11107	26-27	0.02579161651749473
11107	28-29	-0.03907035819456439
11107	30-31	-0.06556183991799003
11107	32-33	-0.11556402494578322
11107	34-35	-0.06129545998163621
11107	36-37	-0.047564049681056986
11107	38-39	-0.06023321757189137
11107	40-41	-0.03547158408053264
11107	42-43	-0.021955953135190498
11107	44-45	0.00519327935239744
11107	46-47	-0.02914484101265913
11107	48-49	-0.01424744353694507
11107	50-51	-0.020009296846254188
11107	52-53	-0.04782871960785684
11107	54-55	-0.011575009579935625
11107	56-57	-9.85003504972326E-4
11107	58-59	-0.009265066370090835
11107	60-61	-0.012046512333945714
11107	62-63	0.023513494556517855
11107	64-65	0.01047494470098087
11107	66-67	0.043787561705663336
11107	68-69	-0.07784387927532066
11107	70-71	0.027017408562898027
11107	72-73	0.042833995890454446
11107	74-75	0.04713447746652122
11107	76	-0.0023337509514220756
11108	1	-0.027873985458487738
11108	2	0.0026620910186494484
11108	3	-0.024974550722841826
11108	4	-0.029556475704435314
11108	5	0.028994774676945667
11108	6	0.006239447971992718
11108	7	0.029436371364873537
11108	8	-0.05038551437885275
11108	9	-0.01587359736839744
11108	10-11	-0.014359866576583613
11108	12-13	0.033392858931300395
11108	14-15	-0.02358089897604998
11108	16-17	0.004824477502715752
11108	18-19	0.0030087660470243804
11108	20-21	0.033365047610750764
11108	22-23	-0.019849735037304583
11108	24-25	0.029690740679662042
11108	26-27	0.032678802219258785
11108	28-29	-0.040822601092877164
11108	30-31	0.05660270792218114
11108	32-33	0.0030424292509181328
11108	34-35	0.0023569036757535855
11108	36-37	0.029232808305081903
11108	38-39	-0.0034869524187897127
11108	40-41	0.008833905011066179
11108	42-43	0.016057290285900194
11108	44-45	0.04332586166913899
11108	46-47	-0.02785612059600595
11108	48-49	0.04483549734948866
11108	50-51	0.024061828530470564
11108	52-53	0.06456071448824474
11108	54-55	0.12146906157856563
11108	56-57	0.07125116296071354
11108	58-59	0.06142462795050818
11108	60-61	0.07885915804417465
11108	62-63	0.03976182361808611
11108	64-65	0.005353283196164682
11108	66-67	0.047191282173500326
11108	68-69	0.045571856607509176
11108	70-71	0.08856102565113133
11108	72-73	0.05877065299587514
11108	74-75	0.07784063799566354
11108	76	0.09150220025038891
11109	1	0.03672903856268661
11109	2	-0.040722423463158464
11109	3	-0.011447658172020425
11109	4	-0.04142027372824231
11109	5	0.009373772838173977
11109	6	-0.005870691048649235
11109	7	0.047637496491262254
11109	8	-0.002588724229369177
11109	9	-5.824972665067207E-4
11109	10-11	0.013143071166680897
11109	12-13	-0.004624271723123741
11109	14-15	0.012913485151933912
11109	16-17	0.00947528621171756
11109	18-19	0.0020815713283255377
11109	20-21	0.06100403897905693
11109	22-23	0.014422114550235676
11109	24-25	0.04503005490693113
11109	26-27	0.0050516999201732915
11109	28-29	0.025217386310430356
11109	30-31	0.030730828991309522
11109	32-33	0.021469809179357924
11109	34-35	-0.0045884793602866125
11109	36-37	0.016171203845274817
11109	38-39	0.001071427841210948
11109	40-41	0.014580763350558357
11109	42-43	0.0014923782246683004
11109	44-45	-0.006898046769386212
11109	46-47	0.019387312713497806
11109	48-49	0.04021241396789321
11109	50-51	0.006583375827254656
11109	52-53	-0.022861077647228
11109	54-55	0.032459830633520426
11109	56-57	0.01796428074121792
11109	58-59	-0.03398392862300881
11109	60-61	0.043516981653318965
11109	62-63	0.036744537766303154
11109	64-65	0.033758553285046844
11109	66-67	0.0518458242379225
11109	68-69	0.09173786344054236
11109	70-71	0.09214598667719542
11109	72-73	-0.010083789573229751
11109	74-75	-0.00906720594311139
11109	76	-8.03907367753709E-4
11110	1	-0.00492094954477551
11110	2	-4.4014026740057943E-4
11110	3	0.017255900500732224
11110	4	-0.01510350410641692
11110	5	0.009958436735885812
11110	6	0.022166313787309377
11110	7	-0.030750680821135745
11110	8	0.06487698309750556
11110	9	-0.04203057706934743
11110	10-11	0.009370963300312951
11110	12-13	0.021908972355227263
11110	14-15	0.004436678375292047
11110	16-17	0.011330925683438409
11110	18-19	-0.05472564336026409
11110	20-21	0.03323458471664509
11110	22-23	0.02146509070976066
11110	24-25	-0.002202006298986703
11110	26-27	0.028545575859091343
11110	28-29	0.00178619681792469
11110	30-31	-0.03226099468088961
11110	32-33	-0.016532985348433726
11110	34-35	0.006318245724550309
11110	36-37	-0.017962317996847332
11110	38-39	-0.010368208563349413
11110	40-41	-0.04957431058615924
11110	42-43	5.483588488743862E-4
11110	44-45	0.007347218789789167
11110	46-47	-0.016211053730422975
11110	48-49	-0.05053663908834949
11110	50-51	0.005152860157842554
11110	52-53	0.01856318273217994
11110	54-55	-0.032033540072575306
11110	56-57	-0.021383186315866
11110	58-59	0.0031015482145093642
11110	60-61	0.013669478652026612
11110	62-63	0.05506783876880661
11110	64-65	0.013665832968463576
11110	66-67	0.024378882198519136
11110	68-69	-0.024631084768621747
11110	70-71	-0.02725790830403696
11110	72-73	-0.029302285034972897
11110	74-75	-0.04594219907339436
11110	76	-0.017296724391464124
11111	1	-0.04018234301858925
11111	2	0.011028144970023135
11111	3	-0.011268183039614854
11111	4	-0.011005526130865917
11111	5	0.009416069525428838
11111	6	-0.0064434110571554015
11111	7	-0.01799095797635175
11111	8	-0.02390053883727461
11111	9	-0.016378595225631898
11111	10-11	0.016859463876564007
11111	12-13	0.03713227540396247
11111	14-15	0.0078115901460407144
11111	16-17	-0.013118003704640557
11111	18-19	-0.00541751700658466
11111	20-21	0.0327812886198231
11111	22-23	0.013424141361767283
11111	24-25	0.06138572660690045
11111	26-27	0.012455645705024665
11111	28-29	0.05251585765095257
11111	30-31	0.019215866751515875
11111	32-33	0.009557519218049038
11111	34-35	-0.006193025982256017
11111	36-37	-0.020967825196464673
11111	38-39	-0.0020386551472597603
11111	40-41	-0.054691218736614644
11111	42-43	2.2302769332327443E-4
11111	44-45	0.010826801092811422
11111	46-47	0.0015311000675382047
11111	48-49	-0.052829683808852224
11111	50-51	0.0037135502350835736
11111	52-53	-0.008867270656814696
11111	54-55	0.08177804266425426
11111	56-57	0.07520430743142725
11111	58-59	0.0877485441198047
11111	60-61	0.0651914844519581
11111	62-63	0.011742148860101054
11111	64-65	0.027582398612651104
11111	66-67	0.028095483451025416
11111	68-69	-0.019695793229701053
11111	70-71	0.0775504264208422
11111	72-73	0.1131712303684651
11111	74-75	0.06473752635840668
11111	76	0.039821140180293924
11112	1	0.01767774069374184
11112	2	-0.02299945463238373
11112	3	-0.025855313488058584
11112	4	0.002411253459392526
11112	5	-0.015063484177737507
11112	6	-0.02485011463225817
11112	7	-0.0024359472414801076
11112	8	0.014168489943834572
11112	9	-0.01499348365459241
11112	10-11	0.021509635146642836
11112	12-13	-0.01182233406413502
11112	14-15	-0.024131943624290386
11112	16-17	0.001039858723068221
11112	18-19	-0.022211424644275723
11112	20-21	-0.032043757420694874
11112	22-23	-0.01705946301985506
11112	24-25	0.011143123022868906
11112	26-27	0.035216538048835844
11112	28-29	0.018939327076623158
11112	30-31	0.07266599799815054
11112	32-33	0.04774561688560652
11112	34-35	0.08110019286546333
11112	36-37	0.005702338843065036
11112	38-39	0.021664007122026874
11112	40-41	0.017231504878871817
11112	42-43	-0.026052071572863156
11112	44-45	0.026500296512459443
11112	46-47	0.038674895098488093
11112	48-49	-0.007153772433667882
11112	50-51	0.047936580897754766
11112	52-53	0.03983810000985244
11112	54-55	0.00922599918264666
11112	56-57	-1.7859675750031556E-4
11112	58-59	0.01956790219333726
11112	60-61	-0.02961970893844068
11112	62-63	0.04108632489479902
11112	64-65	0.029592517923909156
11112	66-67	-0.03436829441879752
11112	68-69	-0.01876871601858454
11112	70-71	-0.07294841312132405
11112	72-73	-0.0031425391797341717
11112	74-75	0.04987860038519898
11112	76	0.06829549333553331
11201	1	-0.05651988033907074
11201	2	0.013917195337132426
11201	3	0.016346685430395524
11201	4	-0.027739710343336554
11201	5	-0.01249233814982631
11201	6	-0.01891734706308057
11201	7	-0.06304359432185436
11201	8	-0.027434135063977294
11201	9	0.01132273671334616
11201	10-11	-0.02860272053070645
11201	12-13	0.01661108523260424
11201	14-15	-0.03727163307880943
11201	16-17	-0.0022784579454295795
11201	18-19	-0.03286830139343522
11201	20-21	-0.06325461337059579
11201	22-23	-0.0213866108661378
11201	24-25	3.59455638758277E-4
11201	26-27	-0.006938412624016621
11201	28-29	-0.0101031723499716
11201	30-31	0.008562306475745629
11201	32-33	-0.029313092810753005
11201	34-35	0.030309852281661165
11201	36-37	-0.03955572891835146
11201	38-39	-0.020839930974489107
11201	40-41	-0.025875226608270907
11201	42-43	-0.04918909663516047
11201	44-45	-0.06570573518719414
11201	46-47	-0.017281386473229077
11201	48-49	-0.03576095598016593
11201	50-51	-0.09691510995893537
11201	52-53	-0.0647625096570934
11201	54-55	-0.07929998129348803
11201	56-57	-0.01846533771252723
11201	58-59	-0.04922240841325021
11201	60-61	-0.09417382136892627
11201	62-63	-0.0071181392731105575
11201	64-65	-0.07785811092449535
11201	66-67	-0.15067799974507068
11201	68-69	-0.08799586793712422
11201	70-71	-0.0388885536658492
11201	72-73	-0.04519321648754726
11201	74-75	-0.007283619703343902
11201	76	-0.05302899220585289
11202	1	-0.04998595263640837
11202	2	0.01199745982972189
11202	3	0.009008916321239013
11202	4	-0.026278508425800595
11202	5	-0.020253450243341575
11202	6	-0.055665048896599956
11202	7	0.0017867385724770202
11202	8	-0.021208213136098664
11202	9	-0.032039743239003826
11202	10-11	-0.010721450114658637
11202	12-13	-0.009767352779583405
11202	14-15	-0.023244965637950088
11202	16-17	-0.026016720778784475
11202	18-19	0.025958910094182386
11202	20-21	-0.03153806841942952
11202	22-23	-0.046138407126612435
11202	24-25	-0.037735254597393464
11202	26-27	-0.026639970527646994
11202	28-29	-0.009516322077999462
11202	30-31	-0.003679711542503128
11202	32-33	0.03278868615005592
11202	34-35	-0.002676115039456306
11202	36-37	-6.997333396938643E-4
11202	38-39	-0.023764414884411167
11202	40-41	-0.023502496841679488
11202	42-43	-0.0013628339438440662
11202	44-45	0.011881175748904127
11202	46-47	-0.04639813774441137
11202	48-49	0.00862959909851213
11202	50-51	-0.0015248284382778365
11202	52-53	-0.007142931328239399
11202	54-55	-0.029206733819293618
11202	56-57	-0.05818144833329342
11202	58-59	-0.04147776488388644
11202	60-61	0.02004845478541739
11202	62-63	0.004144585026395475
11202	64-65	-0.03299319099265574
11202	66-67	-7.700366262497482E-5
11202	68-69	0.06442914570065739
11202	70-71	-0.019692583921219864
11202	72-73	-0.04031688630460195
11202	74-75	-0.1123567707989821
11202	76	-0.4092027366888402
11203	1	-0.00331522783956828
11203	2	-0.02779244415905069
11203	3	0.0067332356153464445
11203	4	-0.007689215705138253
11203	5	-0.05234743204698589
11203	6	0.0017304923464820376
11203	7	-0.0486653365943539
11203	8	-0.035006167621055795
11203	9	-0.043554798999977606
11203	10-11	-0.007469888906356914
11203	12-13	-0.019903054193171954
11203	14-15	-0.02595219025919704
11203	16-17	-0.010359012741908202
11203	18-19	-0.024408264248670264
11203	20-21	-0.04883377645220577
11203	22-23	-0.022954756775249052
11203	24-25	0.030878846718806585
11203	26-27	-0.06851429671996101
11203	28-29	-0.019535160954639252
11203	30-31	0.00281564146584401
11203	32-33	-0.029479413776272168
11203	34-35	-0.0456937789928773
11203	36-37	-0.009513770147549394
11203	38-39	-0.032340176477141824
11203	40-41	-0.012201777548661141
11203	42-43	-0.028029525955560075
11203	44-45	-0.0358142918349742
11203	46-47	-0.03570783509496067
11203	48-49	-0.0016019545544168068
11203	50-51	-4.998715820363486E-4
11203	52-53	0.061102269810767496
11203	54-55	-0.01802682434839653
11203	56-57	-0.05343652874505267
11203	58-59	-0.05258272051741386
11203	60-61	-0.04845400703110414
11203	62-63	0.021782710384286474
11203	64-65	0.0079266525086652
11203	66-67	8.713142911602745E-4
11203	68-69	0.08276095582003506
11203	70-71	-0.0526512466442739
11203	72-73	-0.01988150551226653
11203	74-75	-0.06511740722181969
11203	76	-0.03622219497642476
11204	1	-0.05495236397970871
11204	2	0.03418394504327793
11204	3	-0.0075300886612872375
11204	4	0.04337395432921198
11204	5	0.0058564627484010146
11204	6	-0.028686912509300555
11204	7	0.005274505360610249
11204	8	-3.7890796269834937E-4
11204	9	-0.025670912520872946
11204	10-11	0.007039636620916667
11204	12-13	-0.019980597369460895
11204	14-15	0.016605930472714192
11204	16-17	0.033293286409929124
11204	18-19	0.012656996408360044
11204	20-21	0.0015696879574491618
11204	22-23	0.010492873704308181
11204	24-25	-0.020887320733578463
11204	26-27	-0.003579100066424701
11204	28-29	-0.046272399407854437
11204	30-31	0.00439455058877769
11204	32-33	-0.038891991938854176
11204	34-35	-0.03608918992952681
11204	36-37	0.009319727334570871
11204	38-39	-0.051074011700627864
11204	40-41	-0.04881314840040574
11204	42-43	0.005520056055232203
11204	44-45	-0.007970628739037977
11204	46-47	0.03868578939170675
11204	48-49	-0.03399210055737001
11204	50-51	-0.010915321309596493
11204	52-53	0.005642729689689929
11204	54-55	0.04076155392931469
11204	56-57	0.05428356029540282
11204	58-59	0.06263779877126296
11204	60-61	-0.04144996358166253
11204	62-63	0.034011258959665724
11204	64-65	0.021766256691016395
11204	66-67	0.049361632079225615
11204	68-69	0.038801389165762146
11204	70-71	-0.05080383754363993
11204	72-73	-0.013647879960245746
11204	74-75	-0.05781913374342196
11204	76	-0.10345427579181177
11205	1	0.030896469935882465
11205	2	0.016277231796181013
11205	3	-0.021556148523433905
11205	4	-0.007763804144964581
11205	5	-0.012866981685551337
11205	6	0.05028816066603525
11205	7	-0.009403051055215883
11205	8	-0.0506007944701139
11205	9	0.0338442418554834
11205	10-11	-0.07207234525048278
11205	12-13	-0.051893306273242956
11205	14-15	-0.04085441321532102
11205	16-17	-0.050120697161027294
11205	18-19	2.986260939437102E-4
11205	20-21	-0.06322353270159198
11205	22-23	-0.030467611613410384
11205	24-25	-0.050007564336638666
11205	26-27	-0.08287078933610559
11205	28-29	-0.009283753209977874
11205	30-31	-0.07916627833288459
11205	32-33	-0.04284358915050035
11205	34-35	0.00527383309806595
11205	36-37	-0.04622684308117897
11205	38-39	-0.052149478061785715
11205	40-41	-0.03222990980953
11205	42-43	-0.0120750959340441
11205	44-45	-0.04641132565198092
11205	46-47	-0.051502001486873894
11205	48-49	-0.0574489186046776
